Predictor,b,Seed,Dataset,Result
PCSA,9,31592,iliad,9299.0
LogLog,9,31592,iliad,9616.41830821528
HLL,9,31592,iliad,9131.487597522191
KMV,9,31592,iliad,9626.40358884122
MinCount,9,31592,iliad,8443.109967125769
REC,9,31592,iliad,8551.126756505446
AdaptiveSampling,2,31592,mare-balena,8192.0
PCSA,2,31592,mare-balena,5295.0
LogLog,2,31592,mare-balena,4298.721232072906
HLL,2,31592,mare-balena,5368.372398033748
KMV,2,31592,mare-balena,6555.283765819162
MinCount,2,31592,mare-balena,2935.475967188032
REC,2,31592,mare-balena,541.1010862427522
AdaptiveSampling,3,31592,mare-balena,7168.0
PCSA,3,31592,mare-balena,4083.0
LogLog,3,31592,mare-balena,4889.41665401563
HLL,3,31592,mare-balena,4619.706194992315
KMV,3,31592,mare-balena,6586.827618571468
MinCount,3,31592,mare-balena,4530.12000080161
REC,3,31592,mare-balena,1602.0737294484127
AdaptiveSampling,4,31592,mare-balena,6656.0
PCSA,4,31592,mare-balena,6297.0
LogLog,4,31592,mare-balena,5180.695302407839
HLL,4,31592,mare-balena,4316.811179076828
KMV,4,31592,mare-balena,5583.147099042274
MinCount,4,31592,mare-balena,6063.817678791508
REC,4,31592,mare-balena,5390.357117952962
AdaptiveSampling,5,31592,mare-balena,5120.0
PCSA,5,31592,mare-balena,6576.0
LogLog,5,31592,mare-balena,6064.589506059117
HLL,5,31592,mare-balena,5997.834361932664
KMV,5,31592,mare-balena,5535.455567616451
MinCount,5,31592,mare-balena,4492.234802899736
REC,5,31592,mare-balena,10096.428570993023
AdaptiveSampling,6,31592,mare-balena,6016.0
PCSA,6,31592,mare-balena,6030.0
LogLog,6,31592,mare-balena,5760.066595411174
HLL,6,31592,mare-balena,5678.140492878137
KMV,6,31592,mare-balena,5890.609142366408
MinCount,6,31592,mare-balena,5512.595519440051
REC,6,31592,mare-balena,7947.075445739943
AdaptiveSampling,7,31592,mare-balena,6272.0
PCSA,7,31592,mare-balena,5043.0
LogLog,7,31592,mare-balena,5990.030560085929
HLL,7,31592,mare-balena,5559.858343688477
KMV,7,31592,mare-balena,5680.051114674197
MinCount,7,31592,mare-balena,5699.835093052542
REC,7,31592,mare-balena,6879.772249889201
AdaptiveSampling,8,31592,mare-balena,5504.0
PCSA,8,31592,mare-balena,5485.0
LogLog,8,31592,mare-balena,5849.346048004265
HLL,8,31592,mare-balena,5750.734082115738
KMV,8,31592,mare-balena,6052.639056824839
MinCount,8,31592,mare-balena,6015.7369244451465
REC,8,31592,mare-balena,6636.842012657656
AdaptiveSampling,9,31592,mare-balena,5888.0
PCSA,9,31592,mare-balena,5774.0
LogLog,9,31592,mare-balena,5788.05158121363
HLL,9,31592,mare-balena,5635.02524152494
KMV,9,31592,mare-balena,5808.621702940376
MinCount,9,31592,mare-balena,5695.00593380468
REC,9,31592,mare-balena,5913.455213540686
AdaptiveSampling,2,31592,midsummer-nights-dream,4096.0
PCSA,2,31592,midsummer-nights-dream,1323.0
LogLog,2,31592,midsummer-nights-dream,2149.360616036453
HLL,2,31592,midsummer-nights-dream,2492.4586133728117
KMV,2,31592,midsummer-nights-dream,3108.9488917242697
MinCount,2,31592,midsummer-nights-dream,1470.3286769337508
REC,2,31592,midsummer-nights-dream,2583.9394142282113
AdaptiveSampling,3,31592,midsummer-nights-dream,4096.0
PCSA,3,31592,midsummer-nights-dream,2041.0
LogLog,3,31592,midsummer-nights-dream,2907.2645365840926
HLL,3,31592,midsummer-nights-dream,3416.657706713067
KMV,3,31592,midsummer-nights-dream,3860.7141665468143
MinCount,3,31592,midsummer-nights-dream,2225.7558500845594
REC,3,31592,midsummer-nights-dream,3248.8897775718456
AdaptiveSampling,4,31592,midsummer-nights-dream,3072.0
PCSA,4,31592,midsummer-nights-dream,3433.0
LogLog,4,31592,midsummer-nights-dream,3825.493138370919
HLL,4,31592,midsummer-nights-dream,4151.756633994479
KMV,4,31592,midsummer-nights-dream,2782.4147389075283
MinCount,4,31592,midsummer-nights-dream,2351.678221826434
REC,4,31592,midsummer-nights-dream,1922.5617906327773
AdaptiveSampling,5,31592,midsummer-nights-dream,2816.0
PCSA,5,31592,midsummer-nights-dream,3360.0
LogLog,5,31592,midsummer-nights-dream,3606.0264950881697
HLL,5,31592,midsummer-nights-dream,3592.0691049658158
KMV,5,31592,midsummer-nights-dream,3289.1365122970474
MinCount,5,31592,midsummer-nights-dream,2850.6952729676323
REC,5,31592,midsummer-nights-dream,2101.07762838028
AdaptiveSampling,6,31592,midsummer-nights-dream,3264.0
PCSA,6,31592,midsummer-nights-dream,3081.0
LogLog,6,31592,midsummer-nights-dream,3279.7491871479574
HLL,6,31592,midsummer-nights-dream,3179.7283278530563
KMV,6,31592,midsummer-nights-dream,3178.6266901630465
MinCount,6,31592,midsummer-nights-dream,3052.3469289744817
REC,6,31592,midsummer-nights-dream,2945.629217068268
AdaptiveSampling,7,31592,midsummer-nights-dream,3296.0
PCSA,7,31592,midsummer-nights-dream,3047.0
LogLog,7,31592,midsummer-nights-dream,3248.4485678440356
HLL,7,31592,midsummer-nights-dream,3281.897785466598
KMV,7,31592,midsummer-nights-dream,3253.04694369778
MinCount,7,31592,midsummer-nights-dream,2655.2041813700735
REC,7,31592,midsummer-nights-dream,3134.330861962104
AdaptiveSampling,8,31592,midsummer-nights-dream,3168.0
PCSA,8,31592,midsummer-nights-dream,3097.0
LogLog,8,31592,midsummer-nights-dream,3224.1086035302255
HLL,8,31592,midsummer-nights-dream,3227.3162790195097
KMV,8,31592,midsummer-nights-dream,3040.4919250099283
MinCount,8,31592,midsummer-nights-dream,2972.87199878961
REC,8,31592,midsummer-nights-dream,3126.8607747748842
AdaptiveSampling,9,31592,midsummer-nights-dream,3144.0
PCSA,9,31592,midsummer-nights-dream,3081.0
LogLog,9,31592,midsummer-nights-dream,3173.0940403479444
HLL,9,31592,midsummer-nights-dream,3218.7086772390917
KMV,9,31592,midsummer-nights-dream,3158.701559995481
MinCount,9,31592,midsummer-nights-dream,3235.085696526317
REC,9,31592,midsummer-nights-dream,3179.096012410981
AdaptiveSampling,2,31592,quijote,16384.0
PCSA,2,31592,quijote,25189.0
LogLog,2,31592,quijote,20448.27949837745
HLL,2,31592,quijote,22332.42917582039
KMV,2,31592,quijote,18017.96900634025
MinCount,2,31592,quijote,13680.040565849433
REC,2,31592,quijote,6309.887241768094
AdaptiveSampling,3,31592,quijote,16384.0
PCSA,3,31592,quijote,23098.0
LogLog,3,31592,quijote,21327.786677705342
HLL,3,31592,quijote,23221.17804208527
KMV,3,31592,quijote,17123.878992232254
MinCount,3,31592,quijote,22022.101430623443
REC,3,31592,quijote,11871.614830809394
AdaptiveSampling,4,31592,quijote,18432.0
PCSA,4,31592,quijote,26304.0
LogLog,4,31592,quijote,20722.781209631357
HLL,4,31592,quijote,22013.212562309905
KMV,4,31592,quijote,17559.52484122716
MinCount,4,31592,quijote,23182.748176042693
REC,4,31592,quijote,14221.014580928379
AdaptiveSampling,5,31592,quijote,20480.0
PCSA,5,31592,quijote,22119.0
LogLog,5,31592,quijote,23738.55143463879
HLL,5,31592,quijote,27830.52232187673
KMV,5,31592,quijote,22007.86338144317
MinCount,5,31592,quijote,25503.33017395723
REC,5,31592,quijote,22472.659169775678
AdaptiveSampling,6,31592,quijote,23040.0
PCSA,6,31592,quijote,22360.0
LogLog,6,31592,quijote,21825.76764801483
HLL,6,31592,quijote,21019.840393642284
KMV,6,31592,quijote,22640.59344920983
MinCount,6,31592,quijote,24630.632338782303
REC,6,31592,quijote,29231.51116832184
AdaptiveSampling,7,31592,quijote,22528.0
PCSA,7,31592,quijote,21412.0
LogLog,7,31592,quijote,21384.608104122894
HLL,7,31592,quijote,21070.992130476872
KMV,7,31592,quijote,22261.22839590643
MinCount,7,31592,quijote,22451.283457365513
REC,7,31592,quijote,30657.25189943367
AdaptiveSampling,8,31592,quijote,22272.0
PCSA,8,31592,quijote,22542.0
LogLog,8,31592,quijote,21806.900772987145
HLL,8,31592,quijote,22285.927593137432
KMV,8,31592,quijote,23110.048696006008
MinCount,8,31592,quijote,22841.89048222602
REC,8,31592,quijote,27435.987829932703
AdaptiveSampling,9,31592,quijote,22400.0
PCSA,9,31592,quijote,23732.0
LogLog,9,31592,quijote,22996.017900185772
HLL,9,31592,quijote,23964.622872271288
KMV,9,31592,quijote,23302.06543286827
MinCount,9,31592,quijote,22785.567558736733
REC,9,31592,quijote,24242.087993581103
AdaptiveSampling,2,31592,valley-fear,4096.0
PCSA,2,31592,valley-fear,5295.0
LogLog,2,31592,valley-fear,3614.7792742251377
HLL,2,31592,valley-fear,3446.3625271327764
KMV,2,31592,valley-fear,3326.918340767854
MinCount,2,31592,valley-fear,6389.235005638041
REC,2,31592,valley-fear,15406.439555097886
AdaptiveSampling,3,31592,valley-fear,6144.0
PCSA,3,31592,valley-fear,4855.0
LogLog,3,31592,valley-fear,3770.2556468763887
HLL,3,31592,valley-fear,3716.704134214781
KMV,3,31592,valley-fear,5247.285985285147
MinCount,3,31592,valley-fear,4873.72333445944
REC,3,31592,valley-fear,6587.45776856445
AdaptiveSampling,4,31592,valley-fear,5120.0
PCSA,4,31592,valley-fear,5774.0
LogLog,4,31592,valley-fear,4549.303658544786
HLL,4,31592,valley-fear,5109.854318762435
KMV,4,31592,valley-fear,4038.8027324017194
MinCount,4,31592,valley-fear,3917.8158774885846
REC,4,31592,valley-fear,4493.809435199538
AdaptiveSampling,5,31592,valley-fear,4352.0
PCSA,5,31592,valley-fear,5411.0
LogLog,5,31592,valley-fear,5325.474210896782
HLL,5,31592,valley-fear,5256.528991356718
KMV,5,31592,valley-fear,4912.385543939648
MinCount,5,31592,valley-fear,4470.732560215915
REC,5,31592,valley-fear,3438.3164359638863
AdaptiveSampling,6,31592,valley-fear,4736.0
PCSA,6,31592,valley-fear,5650.0
LogLog,6,31592,valley-fear,5282.004357120211
HLL,6,31592,valley-fear,5282.958553813358
KMV,6,31592,valley-fear,5633.059082544986
MinCount,6,31592,valley-fear,5907.253753896937
REC,6,31592,valley-fear,5919.081838547836
AdaptiveSampling,7,31592,valley-fear,5632.0
PCSA,7,31592,valley-fear,5681.0
LogLog,7,31592,valley-fear,5613.16070152232
HLL,7,31592,valley-fear,6063.6080227676575
KMV,7,31592,valley-fear,5329.255529306532
MinCount,7,31592,valley-fear,5371.063982648692
REC,7,31592,valley-fear,7042.303537532042
AdaptiveSampling,8,31592,valley-fear,5856.0
PCSA,8,31592,valley-fear,5529.0
LogLog,8,31592,valley-fear,5786.336969551291
HLL,8,31592,valley-fear,5733.16499509547
KMV,8,31592,valley-fear,5989.532895291783
MinCount,8,31592,valley-fear,5570.766104292005
REC,8,31592,valley-fear,6767.504182974043
AdaptiveSampling,9,31592,valley-fear,6240.0
PCSA,9,31592,valley-fear,5612.0
LogLog,9,31592,valley-fear,5803.74458105506
HLL,9,31592,valley-fear,5859.6179779303775
KMV,9,31592,valley-fear,5852.4674511019475
MinCount,9,31592,valley-fear,5439.92259039613
REC,9,31592,valley-fear,6494.164369990082
AdaptiveSampling,2,31592,war-peace,12288.0
PCSA,2,31592,war-peace,29954.0
LogLog,2,31592,war-peace,7229.558548450275
HLL,2,31592,war-peace,8459.253475689542
KMV,2,31592,war-peace,11038.370204997416
MinCount,2,31592,war-peace,15338.840224852325
REC,2,31592,war-peace,1322.4889800848443
AdaptiveSampling,3,31592,war-peace,12288.0
PCSA,3,31592,war-peace,27468.0
LogLog,3,31592,war-peace,12681.57783219372
HLL,3,31592,war-peace,15807.187462383345
KMV,3,31592,war-peace,17291.234615630154
MinCount,3,31592,war-peace,23714.239909638316
REC,3,31592,war-peace,6587.45776856445
AdaptiveSampling,4,31592,war-peace,18432.0
PCSA,4,31592,war-peace,26304.0
LogLog,4,31592,war-peace,16686.919394605487
HLL,4,31592,war-peace,20835.38384587635
KMV,4,31592,war-peace,16634.59170383927
MinCount,4,31592,war-peace,18109.988536578097
REC,4,31592,war-peace,20460.37203372507
AdaptiveSampling,5,31592,war-peace,18432.0
PCSA,5,31592,war-peace,21181.0
LogLog,5,31592,war-peace,17912.688693876837
HLL,5,31592,war-peace,19509.219359080394
KMV,5,31592,war-peace,18270.21937411346
MinCount,5,31592,war-peace,20337.758938325613
REC,5,31592,war-peace,23174.961018831167
AdaptiveSampling,6,31592,war-peace,18944.0
PCSA,6,31592,war-peace,19214.0
LogLog,6,31592,war-peace,18353.209775376166
HLL,6,31592,war-peace,19195.069010407155
KMV,6,31592,war-peace,16579.9771865718
MinCount,6,31592,war-peace,19448.28085318217
REC,6,31592,war-peace,22458.424260150237
AdaptiveSampling,7,31592,war-peace,16896.0
PCSA,7,31592,war-peace,18103.0
LogLog,7,31592,war-peace,18178.05405479998
HLL,7,31592,war-peace,19048.975449272075
KMV,7,31592,war-peace,18034.529215637398
MinCount,7,31592,war-peace,17732.80427131506
REC,7,31592,war-peace,21599.263987343125
AdaptiveSampling,8,31592,war-peace,18048.0
PCSA,8,31592,war-peace,17667.0
LogLog,8,31592,war-peace,17847.503027800358
HLL,8,31592,war-peace,17926.87609388354
KMV,8,31592,war-peace,17258.29956019109
MinCount,8,31592,war-peace,17654.044638230494
REC,8,31592,war-peace,19467.770467604678
AdaptiveSampling,9,31592,war-peace,17152.0
PCSA,9,31592,war-peace,17691.0
LogLog,9,31592,war-peace,17517.609737132778
HLL,9,31592,war-peace,17582.136315570122
KMV,9,31592,war-peace,17700.04089543068
MinCount,9,31592,war-peace,17673.365295425694
REC,9,31592,war-peace,19069.28700192816
AdaptiveSampling,2,58201,crusoe,8192.0
PCSA,2,58201,crusoe,7488.0
LogLog,2,58201,crusoe,3614.7792742251377
HLL,2,58201,crusoe,3772.3697932129044
KMV,2,58201,crusoe,6608.83158353119
MinCount,2,58201,crusoe,3907.776941119953
REC,2,58201,crusoe,1653.3612251060554
AdaptiveSampling,3,58201,crusoe,6144.0
PCSA,3,58201,crusoe,8166.0
LogLog,3,58201,crusoe,4111.492937043556
HLL,3,58201,crusoe,4652.470068715666
KMV,3,58201,crusoe,5679.355677150965
MinCount,3,58201,crusoe,4216.511273100178
REC,3,58201,crusoe,3248.8897775718456
AdaptiveSampling,4,58201,crusoe,7168.0
PCSA,4,58201,crusoe,7820.0
LogLog,4,58201,crusoe,5649.588287858324
HLL,4,58201,crusoe,6520.079702346987
KMV,4,58201,crusoe,6856.536373923061
MinCount,4,58201,crusoe,4904.646209587463
REC,4,58201,crusoe,2766.449942062033
AdaptiveSampling,5,58201,crusoe,7424.0
PCSA,5,58201,crusoe,7652.0
LogLog,5,58201,crusoe,6333.091822361956
HLL,5,58201,crusoe,5856.673513154079
KMV,5,58201,crusoe,7253.841164158162
MinCount,5,58201,crusoe,5423.325285865736
REC,5,58201,crusoe,8139.7245233272615
AdaptiveSampling,6,58201,crusoe,6144.0
PCSA,6,58201,crusoe,6647.0
LogLog,6,58201,crusoe,6349.79709347457
HLL,6,58201,crusoe,6598.388134105718
KMV,6,58201,crusoe,6612.505859267081
MinCount,6,58201,crusoe,5007.00478332338
REC,6,58201,crusoe,4914.04070053976
AdaptiveSampling,7,58201,crusoe,6720.0
PCSA,7,58201,crusoe,6470.0
LogLog,7,58201,crusoe,6567.643707047053
HLL,7,58201,crusoe,6554.608542687259
KMV,7,58201,crusoe,6370.707323799135
MinCount,7,58201,crusoe,5905.852701033957
REC,7,58201,crusoe,6720.9915345910085
AdaptiveSampling,8,58201,crusoe,6656.0
PCSA,8,58201,crusoe,6079.0
LogLog,8,58201,crusoe,6465.70009749224
HLL,8,58201,crusoe,6479.304364400972
KMV,8,58201,crusoe,6543.5607357770805
MinCount,8,58201,crusoe,5782.482080108787
REC,8,58201,crusoe,6383.036058639698
AdaptiveSampling,9,58201,crusoe,6160.0
PCSA,9,58201,crusoe,6071.0
LogLog,9,58201,crusoe,6311.915006378836
HLL,9,58201,crusoe,6305.172318937726
KMV,9,58201,crusoe,5943.914636248718
MinCount,9,58201,crusoe,6179.95171408904
REC,9,58201,crusoe,6792.294481370576
AdaptiveSampling,2,58201,dracula,6144.0
PCSA,2,58201,dracula,10590.0
LogLog,2,58201,dracula,3614.7792742251377
HLL,2,58201,dracula,4652.589411629248
KMV,2,58201,dracula,5347.994554425857
MinCount,2,58201,dracula,3338.991709597504
REC,2,58201,dracula,12324.95164407831
AdaptiveSampling,3,58201,dracula,6144.0
PCSA,3,58201,dracula,10590.0
LogLog,3,58201,dracula,4889.41665401563
HLL,3,58201,dracula,5754.370874464113
KMV,3,58201,dracula,5922.819561745446
MinCount,3,58201,dracula,6125.637771461136
REC,3,58201,dracula,5204.695027013887
AdaptiveSampling,4,58201,dracula,6656.0
PCSA,4,58201,dracula,13152.0
LogLog,4,58201,dracula,6160.919714284576
HLL,4,58201,dracula,6885.840271015232
KMV,4,58201,dracula,6856.536373923061
MinCount,4,58201,dracula,6298.079439207111
REC,4,58201,dracula,7299.335067200983
AdaptiveSampling,5,58201,dracula,8192.0
PCSA,5,58201,dracula,9503.0
LogLog,5,58201,dracula,6758.298144838453
HLL,5,58201,dracula,8066.053107426686
KMV,5,58201,dracula,8180.266326604527
MinCount,5,58201,dracula,7558.146638073651
REC,5,58201,dracula,5290.363496655065
AdaptiveSampling,6,58201,dracula,8192.0
PCSA,6,58201,dracula,9503.0
LogLog,6,58201,dracula,7885.545125612897
HLL,6,58201,dracula,9321.224757403945
KMV,6,58201,dracula,9159.709214991184
MinCount,6,58201,dracula,9108.01741700065
REC,6,58201,dracula,7019.934471486601
AdaptiveSampling,7,58201,dracula,8960.0
PCSA,7,58201,dracula,10032.0
LogLog,7,58201,dracula,9389.19104540055
HLL,7,58201,dracula,10878.421985322258
KMV,7,58201,dracula,10139.400396504108
MinCount,7,58201,dracula,10676.79297149998
REC,7,58201,dracula,7378.974292816441
AdaptiveSampling,8,58201,dracula,9856.0
PCSA,8,58201,dracula,9503.0
LogLog,8,58201,dracula,9119.15622735245
HLL,8,58201,dracula,9246.816372439736
KMV,8,58201,dracula,10039.292254229109
MinCount,8,58201,dracula,9397.771528804791
REC,8,58201,dracula,10637.956468828921
AdaptiveSampling,9,58201,dracula,9952.0
PCSA,9,58201,dracula,9542.0
LogLog,9,58201,dracula,9171.3892116882
HLL,9,58201,dracula,9337.745201189078
KMV,9,58201,dracula,9587.547168461884
MinCount,9,58201,dracula,9554.347845939596
REC,9,58201,dracula,9726.535002086337
AdaptiveSampling,2,58201,iliad,12288.0
PCSA,2,58201,iliad,10590.0
LogLog,2,58201,iliad,12158.619734517368
HLL,2,58201,iliad,14692.38761567131
KMV,2,58201,iliad,9905.222700467935
MinCount,2,58201,iliad,8183.041058411544
REC,2,58201,iliad,676.6263578034403
AdaptiveSampling,3,58201,iliad,14336.0
PCSA,3,58201,iliad,11549.0
LogLog,3,58201,iliad,12681.57783219372
HLL,3,58201,iliad,11408.665733720154
KMV,3,58201,iliad,13633.246361643602
MinCount,3,58201,iliad,3972.2167413331954
REC,3,58201,iliad,1423.954426176367
AdaptiveSampling,4,58201,iliad,12288.0
PCSA,4,58201,iliad,9299.0
LogLog,4,58201,iliad,11799.433861038859
HLL,4,58201,iliad,11315.40886218936
KMV,4,58201,iliad,13075.638846988795
MinCount,4,58201,iliad,5716.6806104156985
REC,4,58201,iliad,2170.5209277065337
AdaptiveSampling,5,58201,iliad,11776.0
PCSA,5,58201,iliad,11301.0
LogLog,5,58201,iliad,10884.173822692908
HLL,5,58201,iliad,9000.213163346438
KMV,5,58201,iliad,11678.468271505995
MinCount,5,58201,iliad,7734.353879024827
REC,5,58201,iliad,5455.718605925536
AdaptiveSampling,6,58201,iliad,10752.0
PCSA,6,58201,iliad,10363.0
LogLog,6,58201,iliad,9377.546369053884
HLL,6,58201,iliad,8517.972905826316
KMV,6,58201,iliad,9228.359850556626
MinCount,6,58201,iliad,7926.16483736277
REC,6,58201,iliad,9873.82341464706
AdaptiveSampling,7,58201,iliad,9344.0
PCSA,7,58201,iliad,9150.0
LogLog,7,58201,iliad,10019.585094219989
HLL,7,58201,iliad,8716.56556762855
KMV,7,58201,iliad,10354.323948453368
MinCount,7,58201,iliad,8838.615225355576
REC,7,58201,iliad,10555.572118418486
AdaptiveSampling,8,58201,iliad,9856.0
PCSA,8,58201,iliad,8691.0
LogLog,8,58201,iliad,9731.420030291445
HLL,8,58201,iliad,9497.139612311046
KMV,8,58201,iliad,9275.717878826683
MinCount,8,58201,iliad,8759.32040640357
REC,8,58201,iliad,9878.364965709781
AdaptiveSampling,9,58201,iliad,9312.0
PCSA,9,58201,iliad,8644.0
LogLog,9,58201,iliad,9499.960591490435
HLL,9,58201,iliad,8853.185128959649
KMV,9,58201,iliad,8849.989507355092
MinCount,9,58201,iliad,9274.278679130704
REC,9,58201,iliad,9821.902262568707
AdaptiveSampling,2,58201,mare-balena,2048.0
PCSA,2,58201,mare-balena,5295.0
LogLog,2,58201,mare-balena,1807.3896371125688
HLL,2,58201,mare-balena,2326.294705814624
KMV,2,58201,mare-balena,1716.9375261839964
MinCount,2,58201,mare-balena,3138.9680300310292
REC,2,58201,mare-balena,4037.9678347315803
AdaptiveSampling,3,58201,mare-balena,2560.0
PCSA,3,58201,mare-balena,6297.0
LogLog,3,58201,mare-balena,2444.708327007815
HLL,3,58201,mare-balena,3489.352551536749
KMV,3,58201,mare-balena,3098.678598774392
MinCount,3,58201,mare-balena,3236.314325210677
REC,3,58201,mare-balena,4112.141749739368
AdaptiveSampling,4,58201,mare-balena,2560.0
PCSA,4,58201,mare-balena,5774.0
LogLog,4,58201,mare-balena,2949.8584652597146
HLL,4,58201,mare-balena,3774.324212722253
KMV,4,58201,mare-balena,4170.793864946951
MinCount,4,58201,mare-balena,4237.2982320351
REC,4,58201,mare-balena,3123.1915361559672
AdaptiveSampling,5,58201,mare-balena,4608.0
PCSA,5,58201,mare-balena,5901.0
LogLog,5,58201,mare-balena,4106.501989237915
HLL,5,58201,mare-balena,5384.796043171591
KMV,5,58201,mare-balena,4877.783784290738
MinCount,5,58201,mare-balena,5566.783585244978
REC,5,58201,mare-balena,7653.82269227467
AdaptiveSampling,6,58201,mare-balena,5632.0
PCSA,6,58201,mare-balena,5965.0
LogLog,6,58201,mare-balena,4393.773473062337
HLL,6,58201,mare-balena,4878.451579674513
KMV,6,58201,mare-balena,5354.4931531582515
MinCount,6,58201,mare-balena,5727.37216524828
REC,6,58201,mare-balena,6396.269160020927
AdaptiveSampling,7,58201,mare-balena,5376.0
PCSA,7,58201,mare-balena,5901.0
LogLog,7,58201,mare-balena,4745.71631624399
HLL,7,58201,mare-balena,5128.863875439092
KMV,7,58201,mare-balena,5165.999421271825
MinCount,7,58201,mare-balena,6046.637326623785
REC,7,58201,mare-balena,6266.297280456034
